person_id,x,y,cluster
Grp20220712.15.1,11.363628,2.452124,8
Grp20220712.15.1,11.359475,2.455491,8
Grp20220712.15.1,11.379167,2.458909,8
Grp20220712.15.1,11.387712,2.456973,8
Grp20220712.15.1,11.404549,2.463318,8
Grp20220712.15.1,11.404670,2.479373,8
Grp20220712.15.1,11.384062,2.506759,8
Grp20220712.15.1,11.354650,2.510970,8
Grp20220712.15.1,11.366478,2.508507,8
Grp20220712.15.1,11.368297,2.501192,8
Grp20220712.15.1,11.368742,2.476905,8
Grp20220712.15.1,11.384269,2.463625,8
Grp20220712.15.1,11.391765,2.448487,8
Grp20220712.15.1,11.386971,2.435739,8
Grp20220712.15.1,11.384048,2.400741,8
Grp20220712.15.1,11.388333,2.387063,8
Grp20220712.15.1,11.390766,2.419723,8
Grp20220712.15.1,11.387480,2.444379,8
Grp20220712.15.1,11.372117,2.461394,8
Grp20220712.15.1,11.362292,2.472965,8
Grp20220712.15.1,11.357902,2.498838,8
Grp20220712.15.1,11.357708,2.517098,8
Grp20220712.15.1,11.341289,2.515989,8
Grp20220712.15.1,11.332454,2.540187,8
Grp20220712.15.1,11.064268,2.601858,8
Grp20220712.15.1,11.066942,2.614554,8
Grp20220712.15.1,11.047385,2.602638,8
Grp20220712.15.1,11.040843,2.604717,8
Grp20220712.15.1,11.040789,2.607451,8
Grp20220712.15.1,11.041190,2.628834,8
Grp20220712.15.1,11.044500,2.619173,8
Grp20220712.15.1,11.048952,2.612717,8
Grp20220712.15.1,11.028067,2.595569,8
Grp20220712.15.1,11.010209,2.578312,8
Grp20220712.15.1,11.018850,2.579846,8
Grp20220712.15.1,11.036954,2.562912,8
Grp20220712.15.1,11.071533,2.565953,8
Grp20220712.15.1,11.080832,2.539210,8
Grp20220712.15.1,11.084010,2.517614,8
Grp20220712.15.1,11.499356,2.485925,8
Grp20220712.15.1,11.397247,2.576589,8
Grp20220712.15.1,11.290707,2.622490,8
Grp20220712.15.1,11.283631,2.578033,8
Grp20220712.15.1,11.466622,2.528443,8
Grp20220712.15.1,11.447053,2.509715,8
Grp20220712.15.1,11.600674,2.445873,8
Grp20220712.15.1,11.561231,2.426935,8
Grp20220712.15.1,11.470112,2.409973,8
Grp20220712.15.1,11.449017,2.400772,8
Grp20220712.15.1,11.424166,2.385875,8
Grp20220712.15.1,11.396334,2.385245,8
Grp20220712.15.1,11.378297,2.390248,8
Grp20220712.15.1,11.334989,2.416651,8
Grp20220712.15.1,11.314452,2.401116,8
Grp20220712.15.1,11.189069,2.535173,8
Grp20220712.15.1,11.206656,2.500645,8
Grp20220712.15.1,11.195701,2.481992,8
Grp20220712.15.1,11.194831,2.465982,8
Grp20220712.15.1,11.216465,2.457866,8
Grp20220712.15.1,11.205546,2.466659,8
Grp20220712.15.1,11.207266,2.451148,8
Grp20220712.15.1,11.215494,2.443060,8
Grp20220712.15.1,11.215730,2.427643,8
Grp20220712.15.1,11.230057,2.425459,8
Grp20220712.15.1,11.253695,2.421314,8
Grp20220712.15.1,11.231245,2.451594,8
Grp20220712.15.1,11.224699,2.443221,8
Grp20220712.15.1,11.238374,2.451832,8
Grp20220712.15.1,11.221063,2.460225,8
Grp20220712.15.1,11.201018,2.479411,8
Grp20220712.15.1,11.428628,2.464632,8
Grp20220712.15.1,11.399675,2.454623,8
Grp20220712.15.1,11.398284,2.465394,8
Grp20220712.15.1,11.470132,2.446818,8
Grp20220712.15.1,11.431786,2.459189,8
Grp20220712.15.1,11.406851,2.475227,8
Grp20220712.15.1,11.385702,2.470899,8
Grp20220712.15.1,11.348395,2.478813,8
